,date_kotirovki,close,PhysicalLong,PhysicalShort,JuridicalLong,JuridicalShort,putov_summa,PhysicalLong_liza,PhysicalShort_liza,JuridicalLong_liza,JuridicalShort_liza,putov_summa_liza
647,2015-08-05,63.461,172765,91355,477535,558945,1300600,2048,1081,370,428,3927
648,2015-08-06,64.02,199102,94930,501534,605706,1401272,2233,1115,387,462,4197
649,2015-08-07,64.045,212751,97985,518011,632777,1461524,2337,1148,399,475,4359
650,2015-08-10,62.81,223759,102827,536665,657597,1520848,2393,1199,418,482,4492
651,2015-08-11,64.28,238304,104831,552521,685994,1581650,2484,1203,428,476,4591
652,2015-08-12,64.21,249129,110585,556699,695243,1611656,2563,1233,433,496,4725
653,2015-08-13,64.705,256761,115374,560262,701649,1634046,2634,1259,441,504,4838
654,2015-08-14,64.997,272873,122577,561534,711830,1668814,2646,1283,450,505,4884
655,2015-08-17,65.51,191685,68304,491694,615075,1366758,1451,714,275,337,2777
656,2015-08-18,65.881,215469,81945,494784,628308,1420506,1625,792,294,364,3075
657,2015-08-19,66.605,240194,89932,514477,664739,1509342,1834,802,321,367,3324
658,2015-08-20,67.959,264414,103424,522725,683715,1574278,2054,873,332,404,3663
659,2015-08-21,69.108,291782,116199,528861,704444,1641286,2283,929,349,435,3996
660,2015-08-24,70.9,326955,138971,539326,727310,1732562,2766,1078,399,496,4739
661,2015-08-25,68.85,358055,154712,555394,758737,1826898,2817,1128,420,514,4879
662,2015-08-26,68.901,363654,165971,564131,761814,1855570,2931,1149,430,521,5031
663,2015-08-27,66.009,356318,163736,574220,766802,1861076,2823,1181,458,529,4991
664,2015-08-28,65.402,345708,165673,583383,763418,1858182,2773,1210,474,530,4987
665,2015-08-31,64.249,356567,168307,587033,775293,1887200,2827,1240,482,544,5093
666,2015-09-01,66.85,362812,169314,586029,779527,1897682,2753,1292,495,557,5097
667,2015-09-02,67.079,391023,178119,593166,806070,1968378,2854,1310,493,568,5225
668,2015-09-03,67.2,404957,180571,590977,815363,1991868,2907,1343,499,574,5323
669,2015-09-04,68.42,403177,182350,590018,810845,1986390,2941,1367,505,574,5387
670,2015-09-07,69.114,419687,184635,586343,821395,2012060,3027,1387,522,592,5528
671,2015-09-08,67.99,430059,192548,593866,831377,2047850,3081,1423,531,609,5644
672,2015-09-09,68.485,439527,194123,596791,842195,2072636,3125,1451,538,618,5732
673,2015-09-10,67.668,447843,196991,604779,855631,2105244,3139,1475,540,637,5791
674,2015-09-11,67.924,461772,209842,625788,877718,2175120,3188,1469,558,636,5851
675,2015-09-14,67.49,473800,208179,633202,898823,2214004,3223,1428,562,647,5860
676,2015-09-15,66.7,162828,51795,129266,240299,584188,891,371,164,234,1660
677,2015-09-16,65.33,184192,51327,140822,273687,650028,1104,477,187,259,2027
678,2015-09-17,65.437,192392,59532,150219,283079,685222,1240,507,194,276,2217
679,2015-09-18,66.502,194073,74047,160097,280123,708340,1314,552,212,288,2366
680,2015-09-21,65.988,195216,75119,164845,284942,720122,1365,580,219,294,2458
681,2015-09-22,66.022,200376,75732,166274,290918,733300,1410,603,225,304,2542
682,2015-09-23,66.42,208160,77462,181646,312344,779612,1454,626,231,313,2624
683,2015-09-24,66.099,219208,104268,220097,335037,878610,1495,666,233,321,2715
684,2015-09-25,65.53,224367,104177,220304,340494,889342,1499,685,236,328,2748
685,2015-09-28,66.085,232085,104999,219808,346894,903786,1544,698,232,330,2804
686,2015-09-29,65.73,229701,103902,227750,353549,914902,1587,723,236,328,2874
687,2015-09-30,65.39,235545,103007,230647,363185,932384,1640,739,245,332,2956
688,2015-10-01,65.65,236054,103922,252343,384475,976794,1696,753,255,350,3054
689,2015-10-02,66.012,239913,114074,287902,413741,1055630,1704,774,260,353,3091
690,2015-10-05,64.749,231588,124460,307970,415098,1079116,1656,826,264,372,3118
691,2015-10-06,63.33,239472,130544,322183,431111,1123310,1605,860,283,380,3128
692,2015-10-07,62.664,243262,124266,324083,443079,1134690,1592,874,311,386,3163
693,2015-10-08,61.37,251980,128551,334162,457591,1172284,1632,885,324,385,3226
694,2015-10-09,61.876,255963,128989,339199,466173,1190324,1646,924,333,410,3313
695,2015-10-12,62.275,273314,126779,340895,487430,1228418,1710,945,344,409,3408
696,2015-10-13,63.039,290649,135912,344569,499306,1270436,1823,965,355,412,3555
697,2015-10-14,62.709,298002,139421,345259,503840,1286522,1894,983,360,423,3660
698,2015-10-15,61.403,134484,38074,175134,271544,619236,984,506,196,252,1938
699,2015-10-16,61.285,149521,41111,180127,288537,659296,1170,594,219,256,2239
700,2015-10-19,62.262,159934,42460,181055,298529,681978,1252,642,225,261,2380
701,2015-10-20,62.115,168179,54365,185150,298964,706658,1309,681,230,269,2489
702,2015-10-21,63.005,175604,58070,187847,305381,726902,1402,714,239,275,2630
703,2015-10-22,62.591,181630,59827,188625,310428,740510,1452,738,243,273,2706
704,2015-10-23,62.38,185156,61195,190209,314170,750730,1474,758,245,278,2755
705,2015-10-26,63.02,198133,63611,190032,324554,776330,1546,765,251,279,2841
706,2015-10-27,64.9,218893,68014,206641,357520,851068,1685,823,273,289,3070
707,2015-10-28,63.95,228352,84635,215543,359260,887790,1730,893,283,307,3213
708,2015-10-29,64.4,236804,88340,214364,362828,902336,1758,929,286,315,3288
709,2015-10-30,63.958,246861,89639,215549,372771,924820,1793,946,284,314,3337
710,2015-11-02,63.665,259092,91155,219383,387320,956950,1838,952,297,322,3409
711,2015-11-03,62.628,264752,112878,244775,396649,1019054,1805,969,294,330,3398
712,2015-11-05,63.45,266585,114188,244590,396987,1022350,1805,981,294,330,3410
713,2015-11-06,64.598,276982,118017,244065,403030,1042094,1867,1009,298,328,3502
714,2015-11-09,64.59,300950,120494,240712,421168,1083324,1938,1014,304,336,3592
715,2015-11-10,64.56,308812,123064,241047,426795,1099718,1954,1037,310,342,3643
716,2015-11-11,65.415,316129,126194,242176,432111,1116610,1987,1052,316,353,3708
717,2015-11-12,66.635,330931,137392,245651,439190,1153164,2158,1117,327,360,3962
718,2015-11-13,66.777,349980,154402,252453,448031,1204866,2246,1133,347,365,4091
719,2015-11-16,65.27,384362,157966,261506,487902,1291736,2305,1165,349,386,4205
720,2015-11-17,65.148,388688,159801,268252,497139,1313880,2308,1235,356,385,4284
721,2015-11-18,64.753,394428,161986,269628,502070,1328112,2278,1255,368,390,4291
722,2015-11-19,64.618,241752,57410,182970,367312,849444,1222,635,227,251,2335
723,2015-11-20,64.75,245498,58911,186429,373016,863854,1297,685,243,260,2485
724,2015-11-23,65.836,257367,61253,190865,386979,896464,1389,717,250,271,2627
725,2015-11-24,65.452,266490,64603,192295,394182,917570,1450,748,265,291,2754
726,2015-11-25,65.525,270771,63272,196935,404434,935412,1484,765,270,297,2816
727,2015-11-26,65.837,276928,66555,203132,413505,960120,1503,791,274,300,2868
728,2015-11-27,66.48,278825,67645,204238,415418,966126,1543,785,278,303,2909
729,2015-11-30,66.49,282634,71875,208501,419260,982270,1568,828,282,310,2988
730,2015-12-01,66.61,286228,74023,214403,426608,1001262,1574,863,286,314,3037
731,2015-12-02,67.5,291536,103805,374423,562154,1331918,1600,879,295,341,3115
732,2015-12-03,67.508,293260,107479,373725,559506,1333970,1697,937,303,362,3299
733,2015-12-04,68.135,314898,106729,366948,575117,1363692,1771,950,302,382,3405
734,2015-12-07,69.499,333398,114375,376312,595335,1419420,1875,997,317,404,3593
735,2015-12-08,69.4,335941,118144,382371,600168,1436624,2015,1045,339,424,3823
736,2015-12-09,69.368,344408,124471,394938,614875,1478692,2092,1066,345,425,3928
737,2015-12-10,69.15,357114,129442,404640,632312,1523508,2174,1070,360,439,4043
738,2015-12-11,70.362,369256,138447,410620,641429,1559752,2272,1117,372,446,4207
739,2015-12-14,70.555,395070,155954,418257,657373,1626654,2492,1192,405,458,4547
740,2015-12-15,69.941,147927,59448,180796,269275,657446,759,345,147,206,1457
741,2015-12-16,70.396,155199,62018,186740,279921,683878,938,417,164,226,1745
742,2015-12-17,71.183,168891,65817,191655,294729,721092,1110,479,167,243,1999
743,2015-12-18,70.948,173883,68795,192872,297960,733510,1221,530,181,253,2185
744,2015-12-21,71.233,176174,70158,194203,300219,740754,1303,553,187,263,2306
745,2015-12-22,71.233,177836,68863,198742,307715,753156,1362,561,192,270,2385
746,2015-12-23,69.8,185882,70622,212837,328097,797438,1394,590,197,272,2453
747,2015-12-24,70.24,195913,70394,296288,421807,984402,1467,618,213,276,2574
748,2015-12-25,70.689,196362,70898,297734,423198,988192,1492,623,222,276,2613
749,2015-12-28,72.225,204052,73008,304367,435411,1016838,1624,626,230,287,2767
750,2015-12-29,72.205,212374,75972,307076,443478,1038900,1667,662,237,287,2853
751,2015-12-30,73.59,219039,81644,321868,459263,1081814,1726,686,249,293,2954
752,2016-01-04,73.16,235923,86476,327124,476571,1126094,1849,729,258,304,3140
753,2016-01-05,73.316,236580,85962,329460,480078,1132080,1881,723,265,309,3178
754,2016-01-06,74.76,240926,87212,329956,483670,1141764,1988,731,271,325,3315
755,2016-01-11,76.211,251487,94379,336190,493298,1175354,2179,805,285,359,3628
756,2016-01-12,77.065,264583,102310,355774,518047,1240714,2378,900,313,375,3966
757,2016-01-13,76.677,270517,106329,368025,532213,1277084,2520,982,329,396,4227
758,2016-01-14,76.051,274876,106850,372502,540528,1294756,2623,1001,333,409,4366
759,2016-01-15,77.603,286732,114283,394189,566638,1361842,2776,1041,350,419,4586
760,2016-01-18,79.29,315555,121840,415754,609469,1462618,3128,1115,371,442,5056
761,2016-01-19,78.561,338763,133642,433353,638474,1544232,3328,1163,390,463,5344
762,2016-01-20,81.4,348066,152378,504162,699850,1704456,3658,1268,419,511,5856
763,2016-01-21,82.63,213983,94760,368541,487764,1165048,2221,779,259,366,3625
764,2016-01-22,78.024,224325,98144,397876,524057,1244402,2374,1019,320,391,4104
765,2016-01-25,80.04,239221,100562,436593,575252,1351628,2544,1077,351,415,4387
766,2016-01-26,78.3,248182,107037,467712,608857,1431788,2751,1172,351,445,4719
767,2016-01-27,77.667,257056,107798,468193,617451,1450498,2858,1214,346,463,4881
768,2016-01-28,76.397,259192,110609,468334,616917,1455052,2828,1257,347,465,4897
769,2016-01-29,75.43,262379,114526,473115,620968,1470988,2760,1314,365,463,4902
770,2016-02-01,77.31,264264,116205,480096,628155,1488720,2833,1348,378,471,5030
771,2016-02-02,79.755,277415,122300,480463,635578,1515756,3008,1408,389,478,5283
772,2016-02-03,76.904,276025,134917,520305,661413,1592660,3060,1460,393,490,5403
773,2016-02-04,76.969,280985,137428,545349,688906,1652668,2924,1534,399,516,5373
774,2016-02-05,77.47,283964,140825,547675,690814,1663278,2984,1549,403,517,5453
775,2016-02-08,78.544,291666,141624,544563,694605,1672458,3069,1581,406,513,5569
776,2016-02-09,79.701,295163,143885,543496,694774,1677318,3162,1581,408,536,5687
777,2016-02-10,78.606,298068,145160,545397,698305,1686930,3235,1566,411,553,5765
778,2016-02-11,79.592,298871,148687,547657,697841,1693056,3294,1579,425,556,5854
779,2016-02-12,78.34,298453,150263,549704,697894,1696314,3347,1665,429,563,6004
780,2016-02-15,76.95,304053,156564,557515,705004,1723136,3319,1703,436,571,6029
781,2016-02-16,77.899,316349,160455,560809,716703,1754316,3350,1755,444,576,6125
782,2016-02-17,75.032,326108,169831,566426,722703,1785068,3324,1774,445,590,6133
783,2016-02-18,76.5,276359,127060,531148,680447,1615014,2209,987,302,407,3905
784,2016-02-19,76.986,294670,158110,556522,693082,1702384,2400,1131,320,425,4276
785,2016-02-20,77.05,295790,158524,556118,693384,1703816,2460,1160,314,428,4362
786,2016-02-22,75.3,295563,163122,563234,695675,1717594,2508,1218,332,431,4489
787,2016-02-24,75.711,309019,174425,575592,710186,1769222,2603,1257,339,445,4644
788,2016-02-25,75.385,320530,173318,571674,718886,1784408,2661,1287,348,459,4755
789,2016-02-26,76.2,330845,181532,572085,721398,1805860,2703,1334,353,464,4854
790,2016-02-29,75.2,339624,185128,578255,732751,1835758,2793,1361,350,471,4975
791,2016-03-01,73.392,360797,193898,582053,748952,1885700,2782,1464,364,479,5089
792,2016-03-02,73.07,360948,201845,587991,747094,1897878,2791,1554,364,501,5210
793,2016-03-03,73.171,363668,204159,590606,750115,1908548,2831,1586,376,506,5299
794,2016-03-04,71.97,362255,204722,594306,751839,1913122,2769,1603,388,509,5269
795,2016-03-07,71.471,350672,211047,607123,746748,1915590,2708,1671,405,521,5305
796,2016-03-09,71.141,353257,216600,611750,748407,1930014,2643,1727,411,526,5307
797,2016-03-10,71.455,357763,231208,625962,752517,1967450,2572,1814,415,556,5357
798,2016-03-11,69.883,360843,223872,624964,761935,1971614,2584,1885,414,585,5468
799,2016-03-14,69.96,377285,213731,621185,784739,1996940,2676,1892,433,621,5622
800,2016-03-15,71.04,71934,33734,59395,97595,262658,842,561,148,236,1787
801,2016-03-16,69.123,79755,61561,95321,113515,350152,1018,680,175,273,2146
802,2016-03-17,68.1,90913,57803,89032,122142,359890,1201,830,216,294,2541
803,2016-03-18,68.389,96945,60230,85944,122659,365778,1308,903,247,311,2769
804,2016-03-21,67.822,98684,60987,90924,128621,379216,1400,978,250,332,2960
805,2016-03-22,67.5,102294,62241,89664,129717,383916,1481,1013,267,346,3107
806,2016-03-23,68.737,110195,83856,127767,154106,475924,1615,1152,273,421,3461
807,2016-03-24,68.527,112443,86798,132485,158130,489856,1719,1198,276,433,3626
808,2016-03-25,68.454,114725,89111,132695,158309,494840,1745,1240,280,442,3707
809,2016-03-28,68.47,120391,96544,138806,162653,518394,1827,1290,273,452,3842
810,2016-03-29,68.05,120734,96857,141295,165172,524058,1881,1293,286,454,3914
811,2016-03-30,68.24,126415,99811,148565,175169,549960,1878,1318,295,462,3953
812,2016-03-31,67.025,131455,96499,151816,186772,566542,1874,1354,297,469,3994
813,2016-04-01,67.595,137801,99639,150888,189050,577378,1933,1377,304,479,4093
814,2016-04-04,68.7,143881,103660,153159,193380,594080,2008,1380,306,478,4172
815,2016-04-05,68.562,147169,106189,153751,194731,601840,2080,1420,315,488,4303
816,2016-04-06,67.59,151493,110587,154115,195021,611216,2084,1439,320,493,4336
817,2016-04-07,68.028,156138,115963,161198,201373,634672,2088,1459,330,504,4381
818,2016-04-08,67.15,169099,117826,167037,218310,672272,2111,1474,338,503,4426
819,2016-04-11,66.773,174558,112966,168591,230183,686298,2172,1485,357,508,4522
820,2016-04-12,65.715,181171,106675,168564,243060,699470,2153,1519,360,514,4546
821,2016-04-13,66.31,187291,107616,173360,253035,721302,2195,1521,370,530,4616
822,2016-04-14,66.11,197668,110368,171919,259219,739174,2233,1534,371,541,4679
823,2016-04-15,66.447,201130,111561,334545,424114,1071350,2279,1559,375,557,4770
824,2016-04-18,66.118,205063,113512,339410,430961,1088946,2313,1553,372,572,4810
825,2016-04-19,65.853,194451,115336,353764,432879,1096430,2315,1595,383,565,4858
826,2016-04-20,65.157,199826,116690,357201,440337,1114054,2364,1621,402,592,4979
827,2016-04-21,66.84,290068,57896,411312,643484,1402760,1216,851,248,412,2727
828,2016-04-22,66.455,299878,62578,416810,654110,1433376,1362,989,265,430,3046
829,2016-04-25,66.567,305441,67099,419840,658182,1450562,1479,1043,274,443,3239
830,2016-04-26,65.2,309351,70433,424767,663685,1468236,1527,1053,287,434,3301
831,2016-04-27,65.12,315203,70350,427254,672107,1484914,1601,1104,301,434,3440
832,2016-04-28,64.719,322754,70473,430438,682719,1506384,1644,1142,307,444,3537
833,2016-04-29,64.63,327615,74645,435135,688105,1525500,1684,1160,311,448,3603
834,2016-05-04,66.529,333234,77560,436039,691713,1538546,1774,1175,313,456,3718
835,2016-05-05,65.89,335793,78526,440537,697804,1552660,1786,1195,319,466,3766
836,2016-05-06,65.945,343211,79421,441405,705195,1569232,1862,1200,330,455,3847
837,2016-05-10,66.31,351226,79529,441552,713249,1585556,1896,1218,327,461,3902
838,2016-05-11,64.978,357584,84949,444711,717346,1604590,1914,1262,334,469,3979
839,2016-05-12,64.895,361935,87810,446897,721022,1617664,1944,1292,339,470,4045
840,2016-05-13,65.48,368788,88227,457671,738232,1652918,1970,1319,340,475,4104
841,2016-05-16,64.9,378026,87928,462515,752613,1681082,2057,1312,345,476,4190
842,2016-05-17,64.72,381933,91671,470054,760316,1703974,2107,1331,348,486,4272
843,2016-05-18,65.999,386681,91761,469351,764271,1712064,2189,1336,350,492,4367
844,2016-05-19,66.78,321233,63021,441324,699536,1525114,1430,855,280,403,2968
845,2016-05-20,66.798,329404,66448,447491,710447,1553790,1544,944,285,415,3188
846,2016-05-23,66.808,335638,69373,445293,711558,1561862,1620,1009,296,416,3341
847,2016-05-24,66.184,341295,70632,447030,717693,1576650,1647,1052,300,421,3420
848,2016-05-25,65.508,346302,72713,449316,722905,1591236,1680,1110,321,420,3531
849,2016-05-26,65.801,349529,76344,451918,725103,1602894,1710,1122,322,425,3579
850,2016-05-27,66.144,355404,79990,454457,729871,1619722,1765,1128,321,437,3651
851,2016-05-30,65.75,366158,83367,455000,737791,1642316,1801,1151,321,442,3715
852,2016-05-31,66.7,371261,84566,454444,741139,1651410,1840,1178,328,444,3790
853,2016-06-01,67.14,380028,89192,455304,746140,1670664,1928,1170,333,447,3878
854,2016-06-02,66.96,383382,91808,458408,749982,1683580,2008,1198,332,454,3992
855,2016-06-03,65.62,384791,95947,461883,750727,1693348,1976,1250,347,460,4033
856,2016-06-06,65.245,404170,96168,477655,785657,1763650,2033,1282,361,474,4150
857,2016-06-07,64.6225,414931,95576,476689,796044,1783240,2092,1278,364,476,4210
858,2016-06-08,63.61,426667,103042,465221,788846,1783776,2133,1323,376,489,4321
859,2016-06-09,64.3275,431074,104616,467036,793494,1796220,2222,1340,376,488,4426
860,2016-06-10,65.28,435356,104142,463202,794416,1797116,2274,1348,372,491,4485
861,2016-06-14,66.14,451188,116866,466012,800334,1834400,2427,1354,379,488,4648
862,2016-06-15,65.5125,60976,30367,43028,73637,208008,748,559,134,214,1655
863,2016-06-16,65.78,63648,36802,51293,78139,229882,896,680,154,219,1949
864,2016-06-17,64.85,78829,43552,66242,101519,290142,968,795,158,241,2162
865,2016-06-20,64.2975,80470,45854,81702,116318,324344,1032,857,162,252,2303
866,2016-06-21,63.755,85846,46938,81310,120218,334312,1144,885,162,260,2451
867,2016-06-22,64.89,98368,51273,80685,127780,358106,1209,922,166,268,2565
868,2016-06-23,63.85,107914,54759,107384,160539,430596,1323,960,191,272,2746
869,2016-06-24,65.2625,111947,59467,108791,161271,441476,1378,1041,190,292,2901
870,2016-06-27,65.4875,110031,66034,117912,161909,455886,1425,1069,200,288,2982
871,2016-06-28,64.1,120327,64864,123887,179350,488428,1455,1094,195,292,3036
872,2016-06-29,63.85,126614,63703,129383,192294,511994,1507,1142,204,305,3158
873,2016-06-30,63.99,131395,65001,131299,197693,525388,1541,1143,208,312,3204
874,2016-07-01,63.8,140828,65058,133318,209088,548292,1576,1141,215,316,3248
875,2016-07-04,63.935,143358,67287,139490,215561,565696,1615,1161,218,321,3315
876,2016-07-05,64.3175,151518,70228,142162,223452,587360,1667,1169,227,330,3393
877,2016-07-06,64.2075,160164,70730,146474,235908,613276,1713,1174,227,336,3450
878,2016-07-07,64.565,166654,76741,156605,246518,646518,1705,1203,248,352,3508
879,2016-07-08,63.98,178796,77501,163045,264340,683682,1728,1199,248,358,3533
880,2016-07-11,64.2,181060,77656,163246,266650,688612,1778,1215,250,364,3607
881,2016-07-12,63.89,186611,80264,165446,271793,704114,1804,1232,248,366,3650
882,2016-07-13,63.85,197880,85599,178365,290646,752490,1857,1236,253,373,3719
883,2016-07-14,62.85,196312,82814,183893,297391,760410,1909,1259,267,383,3818
884,2016-07-15,63.51,202325,84571,187276,305030,779202,1969,1274,272,383,3898
885,2016-07-18,62.8425,218906,83449,188968,324425,815748,2010,1301,277,389,3977
886,2016-07-19,63.5475,216982,84227,189991,322746,813946,2022,1300,284,393,3999
887,2016-07-20,63.74,213364,98430,196913,311847,820554,2021,1365,274,424,4084
888,2016-07-21,64.37,76570,45837,120155,150888,393450,911,722,154,246,2033
889,2016-07-22,64.88,82265,52943,127176,156498,418882,1068,864,167,264,2363
890,2016-07-25,65.415,115505,74607,145751,186649,522512,1205,939,178,267,2589
891,2016-07-26,65.9475,126382,77908,145203,193677,543170,1384,1024,189,269,2866
892,2016-07-27,65.9275,134646,80035,146710,201321,562712,1422,1041,188,276,2927
893,2016-07-28,66.615,146149,81964,141718,205903,575734,1566,1076,203,279,3124
894,2016-07-29,66.035,160979,86124,150686,225541,623330,1627,1153,212,294,3286
895,2016-08-01,66.895,166803,89856,150686,227633,634978,1681,1183,217,301,3382
896,2016-08-02,66.6475,172552,98988,155685,229249,656474,1722,1229,218,315,3484
897,2016-08-03,66.27,175749,101497,157036,231288,665570,1817,1303,222,330,3672
898,2016-08-04,65.7875,179995,102926,157905,234974,675800,1830,1320,225,341,3716
899,2016-08-05,65.5475,180443,104013,160933,237363,682752,1806,1357,236,345,3744
900,2016-08-08,64.615,180719,111609,178493,247603,718424,1835,1407,264,347,3853
901,2016-08-09,64.765,189627,113009,183257,259875,745768,1889,1404,262,344,3899
902,2016-08-10,64.87,196675,114405,186223,268493,765796,1871,1446,269,350,3936
903,2016-08-11,64.325,208350,122915,188654,274089,794008,1889,1480,268,352,3989
904,2016-08-12,64.75,221975,133671,192599,280903,829148,1898,1502,268,359,4027
905,2016-08-15,64.03,227947,135325,198033,290655,851960,1929,1514,278,361,4082
906,2016-08-16,63.775,235097,136512,214491,313076,899176,1919,1530,283,363,4095
907,2016-08-17,63.825,244590,141804,220398,323184,929976,1960,1517,280,361,4118
908,2016-08-18,63.65,122377,77089,187913,233201,620580,1224,967,171,249,2611
909,2016-08-19,63.9,141153,76919,178770,243004,639846,1369,1027,185,271,2852
910,2016-08-22,64.8125,146779,83462,181530,244847,656618,1456,1062,189,276,2983
911,2016-08-23,64.6,167326,86180,207344,288490,749340,1522,1094,194,285,3095
912,2016-08-24,65.17,169998,86928,207973,291043,755942,1570,1105,203,271,3149
913,2016-08-25,64.6625,176070,89495,211531,298106,775202,1604,1163,211,275,3253
914,2016-08-26,64.86,180684,90147,213239,303776,787846,1626,1166,222,288,3302
915,2016-08-29,64.75,185407,90225,210260,305442,791334,1668,1148,224,298,3338
916,2016-08-30,65.25,190359,92243,213628,311744,807974,1709,1167,224,311,3411
917,2016-08-31,65.315,201670,99515,228655,330810,860650,1774,1170,233,312,3489
918,2016-09-01,65.92,207762,98027,228448,338183,872420,1848,1172,237,321,3578
919,2016-09-02,65.095,216105,104485,236859,348479,905928,1831,1205,244,332,3612
920,2016-09-05,65.08,223415,104539,234060,352936,914950,1873,1218,244,337,3672
921,2016-09-06,64.5625,232247,109223,244835,367859,954164,1886,1249,249,335,3719
922,2016-09-07,64.135,236569,108436,248096,376229,969330,1902,1263,252,332,3749
923,2016-09-08,63.9975,233518,106298,253698,380918,974432,1876,1300,259,329,3764
924,2016-09-09,64.82,236085,111017,259627,384695,991424,1943,1316,264,331,3854
925,2016-09-12,64.5875,233301,112635,260643,381309,987888,1953,1323,263,338,3877
926,2016-09-13,65.2975,242354,114294,261057,389117,1006822,1982,1329,263,337,3911
927,2016-09-14,65.16,249800,114353,264565,400012,1028730,2005,1323,266,344,3938
928,2016-09-15,64.775,53268,24103,35794,64959,178124,651,524,100,151,1426
929,2016-09-16,65.12,69465,28099,41670,83036,222270,820,613,135,177,1745
930,2016-09-19,64.65,77360,32584,43579,88355,241878,893,677,143,186,1899
931,2016-09-20,64.7775,81796,35448,45964,92312,255520,977,726,151,196,2050
932,2016-09-21,63.81,86802,41756,50501,95547,274606,1039,781,165,208,2193
933,2016-09-22,63.7025,92725,49181,58695,102239,302840,1092,859,172,224,2347
934,2016-09-23,64.06,95263,50687,58069,102645,306664,1085,891,173,224,2373
935,2016-09-26,63.95,102132,53125,57953,106960,320170,1126,930,178,223,2457
936,2016-09-27,63.86,109965,60554,64998,114409,349926,1190,975,183,236,2584
937,2016-09-28,63.04,126386,60874,73931,139443,400634,1263,984,192,237,2676
938,2016-09-29,63.08,158227,71402,77062,163887,470578,1335,1034,194,256,2819
939,2016-09-30,62.805,158866,78215,83030,163681,483792,1349,1095,207,252,2903
940,2016-10-03,62.29,197031,80683,91271,207619,576604,1416,1162,218,263,3059
941,2016-10-04,62.665,205214,89746,95629,211097,601686,1490,1203,225,303,3221
942,2016-10-05,62.4375,207612,92984,102620,217248,620464,1525,1235,226,313,3299
943,2016-10-06,62.13,209676,96531,104900,218045,629152,1564,1264,230,316,3374
944,2016-10-07,62.2125,211331,100327,112138,223142,646938,1620,1297,235,319,3471
945,2016-10-10,62.005,211257,100530,116914,227641,656342,1656,1319,245,322,3542
946,2016-10-11,62.6625,223631,104310,119826,239147,686914,1713,1323,251,321,3608
947,2016-10-12,63.02,225813,106950,117011,235874,685648,1736,1340,240,304,3620
948,2016-10-13,63.03,235146,112283,123473,246336,717238,1827,1374,247,289,3737
949,2016-10-14,62.96,239054,107590,128197,259661,734502,1858,1385,255,300,3798
950,2016-10-17,63.11,241343,109697,131061,262707,744808,1901,1404,256,303,3864
951,2016-10-18,62.81,242212,115034,133327,260505,751078,1901,1423,266,308,3898
952,2016-10-19,62.285,233340,122376,145381,256345,757442,1860,1455,274,318,3907
953,2016-10-20,62.4875,74398,61468,65214,78144,279224,910,800,155,210,2075
954,2016-10-21,62.37,84542,64455,67375,87462,303834,1043,920,165,216,2344
955,2016-10-24,62.1825,94459,68840,91710,117329,372338,1128,996,181,221,2526
956,2016-10-25,62.24,102963,71650,117816,149129,441558,1194,1026,194,230,2644
957,2016-10-26,62.91,109999,77494,123436,155941,466870,1274,1068,185,242,2769
958,2016-10-27,62.7025,127032,85572,121720,163180,497504,1338,1124,190,246,2898
959,2016-10-28,63.02,127686,86942,124146,164890,503664,1367,1137,192,244,2940
960,2016-10-31,63.375,135350,91768,128605,172187,527910,1438,1152,200,250,3040
961,2016-11-01,63.32,144420,96044,133862,182238,556564,1484,1191,206,258,3139
962,2016-11-02,63.515,158817,110843,153613,201587,624860,1546,1217,203,267,3233
963,2016-11-03,63.58,174712,113367,155502,216847,660428,1610,1241,214,266,3331
964,2016-11-07,63.6325,187144,117262,167290,237172,708868,1666,1245,225,278,3414
965,2016-11-08,63.7625,200937,124094,185374,262217,772622,1748,1243,234,283,3508
966,2016-11-09,63.89,210843,123574,186756,274025,795198,1836,1288,244,296,3664
967,2016-11-10,65.4725,217835,127510,185114,275439,805898,1880,1278,244,291,3693
968,2016-11-11,65.72,237521,143385,203336,297472,881714,2162,1333,274,300,4069
969,2016-11-14,66.0325,250865,152441,206310,304734,914350,2294,1456,288,310,4348
970,2016-11-15,64.195,258734,156657,220424,322501,958316,2233,1556,294,314,4397
971,2016-11-16,64.7175,283367,171373,222355,334349,1011444,2226,1614,296,316,4452
972,2016-11-17,64.8,115908,87139,136716,165485,505248,1249,992,186,210,2637
973,2016-11-18,64.7025,127571,95996,143836,175411,542814,1350,1074,191,219,2834
974,2016-11-21,63.91,134421,100800,147589,181210,564020,1440,1135,193,228,2996
975,2016-11-22,63.7825,137723,112226,187061,212558,649568,1465,1200,199,235,3099
976,2016-11-23,64.4625,136967,112485,186566,211048,647066,1569,1253,205,237,3264
977,2016-11-24,64.485,141843,113279,187416,215980,658518,1606,1277,208,246,3337
978,2016-11-25,64.95,146110,114098,186217,218229,664654,1620,1283,217,257,3377
979,2016-11-28,64.84,153414,125910,193334,220838,693496,1689,1318,232,264,3503
980,2016-11-29,65.1125,176340,133723,198981,241598,750642,1786,1355,241,274,3656
981,2016-11-30,64.14,184921,137416,212171,259676,794184,1802,1376,259,293,3730
982,2016-12-01,63.98,195240,152378,240235,283097,870950,1807,1456,276,293,3832
983,2016-12-02,63.88,202602,152915,234982,284669,875168,1812,1465,281,294,3852
